"paID","waterBuffer","landQualityMin","qualitySurface","kernelScale","metricVariant","nonProtectedPenalty","factorOrder","nameEco","paPriority","paArea","priority","scnID"
6230,0,0,"Kennedy",2,"exponential",1,1626,"BorealPlains",1,5067174.28096396,1,312
6379,0,0,"Kennedy",2,"exponential",1,1630,"MixedWoodPlains",1,156847938.73642,1,313
6513,0,0,"Kennedy",2,"exponential",1,1634,"MixedWoodPlains",1,3926163.37825035,1,314
6622,0,0,"Kennedy",2,"exponential",1,1637,"MixedWoodPlains",1,1007303.46655439,1,315
1008,0,100,"Kennedy",2,"exponential",1,1642,"HudsonPlains",1,573908440.88145,1,316
1018,0,100,"Kennedy",2,"exponential",1,1646,"HudsonPlains",1,23134449955.3802,1,317
1019,0,100,"Kennedy",2,"exponential",1,1647,"HudsonPlains",1,5430285.94082176,1,318
1027,0,100,"Kennedy",2,"exponential",1,1650,"SouthernArctic",1,26107905856.5613,1,319
1039,0,100,"Kennedy",2,"exponential",1,1654,"SouthernArctic",1,8302290.63798881,1,320
1046,0,100,"Kennedy",2,"exponential",1,1656,"SouthernArctic",1,2822359.54908504,1,321
2051,0,100,"Kennedy",2,"exponential",1,1661,"BorealShield",1,1000163.80774941,1,322
3257,0,100,"Kennedy",2,"exponential",1,1664,"BorealShield",1,2311391.41089192,1,323
4170,0,100,"Kennedy",2,"exponential",1,1669,"BorealShield",1,36303375525.5934,1,324
4284,0,100,"Kennedy",2,"exponential",1,1670,"AtlanticMaritime",1,1007333.32919048,1,325
4354,0,100,"Kennedy",2,"exponential",1,1672,"AtlanticMaritime",1,1036471105.72366,1,326
4570,0,100,"Kennedy",2,"exponential",1,1674,"AtlanticMaritime",1,3198871.01032325,1,327
4940,0,100,"Kennedy",2,"exponential",1,1682,"BorealCordillera",1,22061339582.6792,1,328
4945,0,100,"Kennedy",2,"exponential",1,1684,"BorealCordillera",1,3080705787.19261,1,329
4956,0,100,"Kennedy",2,"exponential",1,1688,"BorealCordillera",1,1846157.07452738,1,330
4980,0,100,"Kennedy",2,"exponential",1,1689,"TaigaCordillera",1,30064673745.1984,1,331
4985,0,100,"Kennedy",2,"exponential",1,1692,"TaigaPlains",1,1134164.45750834,1,332
5016,0,100,"Kennedy",2,"exponential",1,1695,"TaigaPlains",1,14222357413.8446,1,333
5025,0,100,"Kennedy",2,"exponential",1,1697,"TaigaPlains",1,59375808.8868579,1,334
5082,0,100,"Kennedy",2,"exponential",1,1704,"PacificMaritime",1,11570860379.0235,1,335
5233,0,100,"Kennedy",2,"exponential",1,1708,"PacificMaritime",1,2452634.22871413,1,336
5386,0,100,"Kennedy",2,"exponential",1,1712,"PacificMaritime",1,1016125.41990122,1,337
5421,0,100,"Kennedy",2,"exponential",1,1716,"ArcticCordillera",1,35465366375.7692,1,338
5423,0,100,"Kennedy",2,"exponential",1,1717,"NorthernArctic",1,109837158383.222,1,339
5430,0,100,"Kennedy",2,"exponential",1,1722,"NorthernArctic",1,18560849.009942,1,340
5433,0,100,"Kennedy",2,"exponential",1,1724,"NorthernArctic",1,825396183.683524,1,341
5439,0,100,"Kennedy",2,"exponential",1,1727,"ArcticCordillera",1,743129615.380198,1,342
5442,0,100,"Kennedy",2,"exponential",1,1730,"ArcticCordillera",1,5293869684.71423,1,343
5446,0,100,"Kennedy",2,"exponential",1,1733,"TaigaCordillera",1,31615050.6461597,1,344
5450,0,100,"Kennedy",2,"exponential",1,1735,"TaigaCordillera",1,168592790.940857,1,345
5457,0,100,"Kennedy",2,"exponential",1,1741,"TaigaShield",1,8757716323.89794,1,346
5463,0,100,"Kennedy",2,"exponential",1,1744,"TaigaShield",1,2392970338.22383,1,347
5469,0,100,"Kennedy",2,"exponential",1,1746,"TaigaShield",1,3312397.5565133,1,348
5485,0,100,"Kennedy",2,"exponential",1,1749,"Prairies",1,753000,1,349
5563,0,100,"Kennedy",2,"exponential",1,1751,"Prairies",1,1105883.28836788,1,350
5595,0,100,"Kennedy",2,"exponential",1,1754,"Prairies",1,5243009.53905799,1,351
5903,0,100,"Kennedy",2,"exponential",1,1762,"MontaneCordillera",1,67446838.633274,1,352
6050,0,100,"Kennedy",2,"exponential",1,1766,"MontaneCordillera",1,1010419.22908118,1,353
6071,0,100,"Kennedy",2,"exponential",1,1768,"MontaneCordillera",1,11235427745.0197,1,354
6176,0,100,"Kennedy",2,"exponential",1,1773,"BorealPlains",1,1002061.74968807,1,355
6199,0,100,"Kennedy",2,"exponential",1,1774,"BorealPlains",1,3954946843.15147,1,356
6230,0,100,"Kennedy",2,"exponential",1,1775,"BorealPlains",1,5067174.28096396,1,357
6379,0,100,"Kennedy",2,"exponential",1,1779,"MixedWoodPlains",1,156847938.73642,1,358
6513,0,100,"Kennedy",2,"exponential",1,1783,"MixedWoodPlains",1,3926163.37825035,1,359
6622,0,100,"Kennedy",2,"exponential",1,1786,"MixedWoodPlains",1,1007303.46655439,1,360
1008,0,0,"Kennedy",5,"exponential",1,1791,"HudsonPlains",1,573908440.88145,1,361
1018,0,0,"Kennedy",5,"exponential",1,1795,"HudsonPlains",1,23134449955.3802,1,362
1019,0,0,"Kennedy",5,"exponential",1,1796,"HudsonPlains",1,5430285.94082176,1,363
1027,0,0,"Kennedy",5,"exponential",1,1799,"SouthernArctic",1,26107905856.5613,1,364
1039,0,0,"Kennedy",5,"exponential",1,1803,"SouthernArctic",1,8302290.63798881,1,365
1046,0,0,"Kennedy",5,"exponential",1,1805,"SouthernArctic",1,2822359.54908504,1,366
2051,0,0,"Kennedy",5,"exponential",1,1810,"BorealShield",1,1000163.80774941,1,367
3257,0,0,"Kennedy",5,"exponential",1,1813,"BorealShield",1,2311391.41089192,1,368
4170,0,0,"Kennedy",5,"exponential",1,1818,"BorealShield",1,36303375525.5934,1,369
4284,0,0,"Kennedy",5,"exponential",1,1819,"AtlanticMaritime",1,1007333.32919048,1,370
4354,0,0,"Kennedy",5,"exponential",1,1821,"AtlanticMaritime",1,1036471105.72366,1,371
4570,0,0,"Kennedy",5,"exponential",1,1823,"AtlanticMaritime",1,3198871.01032325,1,372
4940,0,0,"Kennedy",5,"exponential",1,1831,"BorealCordillera",1,22061339582.6792,1,373
4945,0,0,"Kennedy",5,"exponential",1,1833,"BorealCordillera",1,3080705787.19261,1,374
4956,0,0,"Kennedy",5,"exponential",1,1837,"BorealCordillera",1,1846157.07452738,1,375
4980,0,0,"Kennedy",5,"exponential",1,1838,"TaigaCordillera",1,30064673745.1984,1,376
4985,0,0,"Kennedy",5,"exponential",1,1841,"TaigaPlains",1,1134164.45750834,1,377
5016,0,0,"Kennedy",5,"exponential",1,1844,"TaigaPlains",1,14222357413.8446,1,378
5025,0,0,"Kennedy",5,"exponential",1,1846,"TaigaPlains",1,59375808.8868579,1,379
5082,0,0,"Kennedy",5,"exponential",1,1853,"PacificMaritime",1,11570860379.0235,1,380
5233,0,0,"Kennedy",5,"exponential",1,1857,"PacificMaritime",1,2452634.22871413,1,381
5386,0,0,"Kennedy",5,"exponential",1,1861,"PacificMaritime",1,1016125.41990122,1,382
5421,0,0,"Kennedy",5,"exponential",1,1865,"ArcticCordillera",1,35465366375.7692,1,383
5423,0,0,"Kennedy",5,"exponential",1,1866,"NorthernArctic",1,109837158383.222,1,384
5430,0,0,"Kennedy",5,"exponential",1,1871,"NorthernArctic",1,18560849.009942,1,385
5433,0,0,"Kennedy",5,"exponential",1,1873,"NorthernArctic",1,825396183.683524,1,386
5439,0,0,"Kennedy",5,"exponential",1,1876,"ArcticCordillera",1,743129615.380198,1,387
5442,0,0,"Kennedy",5,"exponential",1,1879,"ArcticCordillera",1,5293869684.71423,1,388
5446,0,0,"Kennedy",5,"exponential",1,1882,"TaigaCordillera",1,31615050.6461597,1,389
5450,0,0,"Kennedy",5,"exponential",1,1884,"TaigaCordillera",1,168592790.940857,1,390
5457,0,0,"Kennedy",5,"exponential",1,1890,"TaigaShield",1,8757716323.89794,1,391
5463,0,0,"Kennedy",5,"exponential",1,1893,"TaigaShield",1,2392970338.22383,1,392
5469,0,0,"Kennedy",5,"exponential",1,1895,"TaigaShield",1,3312397.5565133,1,393
5485,0,0,"Kennedy",5,"exponential",1,1898,"Prairies",1,753000,1,394
5563,0,0,"Kennedy",5,"exponential",1,1900,"Prairies",1,1105883.28836788,1,395
5595,0,0,"Kennedy",5,"exponential",1,1903,"Prairies",1,5243009.53905799,1,396
5903,0,0,"Kennedy",5,"exponential",1,1911,"MontaneCordillera",1,67446838.633274,1,397
6050,0,0,"Kennedy",5,"exponential",1,1915,"MontaneCordillera",1,1010419.22908118,1,398
6071,0,0,"Kennedy",5,"exponential",1,1917,"MontaneCordillera",1,11235427745.0197,1,399
6176,0,0,"Kennedy",5,"exponential",1,1922,"BorealPlains",1,1002061.74968807,1,400
6199,0,0,"Kennedy",5,"exponential",1,1923,"BorealPlains",1,3954946843.15147,1,401
6230,0,0,"Kennedy",5,"exponential",1,1924,"BorealPlains",1,5067174.28096396,1,402
6379,0,0,"Kennedy",5,"exponential",1,1928,"MixedWoodPlains",1,156847938.73642,1,403
6513,0,0,"Kennedy",5,"exponential",1,1932,"MixedWoodPlains",1,3926163.37825035,1,404
6622,0,0,"Kennedy",5,"exponential",1,1935,"MixedWoodPlains",1,1007303.46655439,1,405
1008,0,100,"Kennedy",5,"exponential",1,1940,"HudsonPlains",1,573908440.88145,1,406
1018,0,100,"Kennedy",5,"exponential",1,1944,"HudsonPlains",1,23134449955.3802,1,407
1019,0,100,"Kennedy",5,"exponential",1,1945,"HudsonPlains",1,5430285.94082176,1,408
1027,0,100,"Kennedy",5,"exponential",1,1948,"SouthernArctic",1,26107905856.5613,1,409
1039,0,100,"Kennedy",5,"exponential",1,1952,"SouthernArctic",1,8302290.63798881,1,410
1046,0,100,"Kennedy",5,"exponential",1,1954,"SouthernArctic",1,2822359.54908504,1,411
2051,0,100,"Kennedy",5,"exponential",1,1959,"BorealShield",1,1000163.80774941,1,412
3257,0,100,"Kennedy",5,"exponential",1,1962,"BorealShield",1,2311391.41089192,1,413
4170,0,100,"Kennedy",5,"exponential",1,1967,"BorealShield",1,36303375525.5934,1,414
4284,0,100,"Kennedy",5,"exponential",1,1968,"AtlanticMaritime",1,1007333.32919048,1,415
4354,0,100,"Kennedy",5,"exponential",1,1970,"AtlanticMaritime",1,1036471105.72366,1,416
4570,0,100,"Kennedy",5,"exponential",1,1972,"AtlanticMaritime",1,3198871.01032325,1,417
4940,0,100,"Kennedy",5,"exponential",1,1980,"BorealCordillera",1,22061339582.6792,1,418
4945,0,100,"Kennedy",5,"exponential",1,1982,"BorealCordillera",1,3080705787.19261,1,419
4956,0,100,"Kennedy",5,"exponential",1,1986,"BorealCordillera",1,1846157.07452738,1,420
4980,0,100,"Kennedy",5,"exponential",1,1987,"TaigaCordillera",1,30064673745.1984,1,421
4985,0,100,"Kennedy",5,"exponential",1,1990,"TaigaPlains",1,1134164.45750834,1,422
5016,0,100,"Kennedy",5,"exponential",1,1993,"TaigaPlains",1,14222357413.8446,1,423
5025,0,100,"Kennedy",5,"exponential",1,1995,"TaigaPlains",1,59375808.8868579,1,424
5082,0,100,"Kennedy",5,"exponential",1,2002,"PacificMaritime",1,11570860379.0235,1,425
5233,0,100,"Kennedy",5,"exponential",1,2006,"PacificMaritime",1,2452634.22871413,1,426
5386,0,100,"Kennedy",5,"exponential",1,2010,"PacificMaritime",1,1016125.41990122,1,427
5421,0,100,"Kennedy",5,"exponential",1,2014,"ArcticCordillera",1,35465366375.7692,1,428
5423,0,100,"Kennedy",5,"exponential",1,2015,"NorthernArctic",1,109837158383.222,1,429
5430,0,100,"Kennedy",5,"exponential",1,2020,"NorthernArctic",1,18560849.009942,1,430
5433,0,100,"Kennedy",5,"exponential",1,2022,"NorthernArctic",1,825396183.683524,1,431
5439,0,100,"Kennedy",5,"exponential",1,2025,"ArcticCordillera",1,743129615.380198,1,432
5442,0,100,"Kennedy",5,"exponential",1,2028,"ArcticCordillera",1,5293869684.71423,1,433
5446,0,100,"Kennedy",5,"exponential",1,2031,"TaigaCordillera",1,31615050.6461597,1,434
5450,0,100,"Kennedy",5,"exponential",1,2033,"TaigaCordillera",1,168592790.940857,1,435
5457,0,100,"Kennedy",5,"exponential",1,2039,"TaigaShield",1,8757716323.89794,1,436
5463,0,100,"Kennedy",5,"exponential",1,2042,"TaigaShield",1,2392970338.22383,1,437
5469,0,100,"Kennedy",5,"exponential",1,2044,"TaigaShield",1,3312397.5565133,1,438
5485,0,100,"Kennedy",5,"exponential",1,2047,"Prairies",1,753000,1,439
5563,0,100,"Kennedy",5,"exponential",1,2049,"Prairies",1,1105883.28836788,1,440
5595,0,100,"Kennedy",5,"exponential",1,2052,"Prairies",1,5243009.53905799,1,441
5903,0,100,"Kennedy",5,"exponential",1,2060,"MontaneCordillera",1,67446838.633274,1,442
6050,0,100,"Kennedy",5,"exponential",1,2064,"MontaneCordillera",1,1010419.22908118,1,443
6071,0,100,"Kennedy",5,"exponential",1,2066,"MontaneCordillera",1,11235427745.0197,1,444
6176,0,100,"Kennedy",5,"exponential",1,2071,"BorealPlains",1,1002061.74968807,1,445
6199,0,100,"Kennedy",5,"exponential",1,2072,"BorealPlains",1,3954946843.15147,1,446
6230,0,100,"Kennedy",5,"exponential",1,2073,"BorealPlains",1,5067174.28096396,1,447
6379,0,100,"Kennedy",5,"exponential",1,2077,"MixedWoodPlains",1,156847938.73642,1,448
6513,0,100,"Kennedy",5,"exponential",1,2081,"MixedWoodPlains",1,3926163.37825035,1,449
6622,0,100,"Kennedy",5,"exponential",1,2084,"MixedWoodPlains",1,1007303.46655439,1,450
1008,0,0,"Kennedy",20,"exponential",1,2387,"HudsonPlains",1,573908440.88145,1,451
1018,0,0,"Kennedy",20,"exponential",1,2391,"HudsonPlains",1,23134449955.3802,1,452
1019,0,0,"Kennedy",20,"exponential",1,2392,"HudsonPlains",1,5430285.94082176,1,453
1027,0,0,"Kennedy",20,"exponential",1,2395,"SouthernArctic",1,26107905856.5613,1,454
1039,0,0,"Kennedy",20,"exponential",1,2399,"SouthernArctic",1,8302290.63798881,1,455
1046,0,0,"Kennedy",20,"exponential",1,2401,"SouthernArctic",1,2822359.54908504,1,456
2051,0,0,"Kennedy",20,"exponential",1,2406,"BorealShield",1,1000163.80774941,1,457
3257,0,0,"Kennedy",20,"exponential",1,2409,"BorealShield",1,2311391.41089192,1,458
4170,0,0,"Kennedy",20,"exponential",1,2414,"BorealShield",1,36303375525.5934,1,459
4284,0,0,"Kennedy",20,"exponential",1,2415,"AtlanticMaritime",1,1007333.32919048,1,460
4354,0,0,"Kennedy",20,"exponential",1,2417,"AtlanticMaritime",1,1036471105.72366,1,461
4570,0,0,"Kennedy",20,"exponential",1,2419,"AtlanticMaritime",1,3198871.01032325,1,462
4940,0,0,"Kennedy",20,"exponential",1,2427,"BorealCordillera",1,22061339582.6792,1,463
4945,0,0,"Kennedy",20,"exponential",1,2429,"BorealCordillera",1,3080705787.19261,1,464
4956,0,0,"Kennedy",20,"exponential",1,2433,"BorealCordillera",1,1846157.07452738,1,465
4980,0,0,"Kennedy",20,"exponential",1,2434,"TaigaCordillera",1,30064673745.1984,1,466
4985,0,0,"Kennedy",20,"exponential",1,2437,"TaigaPlains",1,1134164.45750834,1,467
5016,0,0,"Kennedy",20,"exponential",1,2440,"TaigaPlains",1,14222357413.8446,1,468
5025,0,0,"Kennedy",20,"exponential",1,2442,"TaigaPlains",1,59375808.8868579,1,469
5082,0,0,"Kennedy",20,"exponential",1,2449,"PacificMaritime",1,11570860379.0235,1,470
5233,0,0,"Kennedy",20,"exponential",1,2453,"PacificMaritime",1,2452634.22871413,1,471
5386,0,0,"Kennedy",20,"exponential",1,2457,"PacificMaritime",1,1016125.41990122,1,472
5421,0,0,"Kennedy",20,"exponential",1,2461,"ArcticCordillera",1,35465366375.7692,1,473
5423,0,0,"Kennedy",20,"exponential",1,2462,"NorthernArctic",1,109837158383.222,1,474
5430,0,0,"Kennedy",20,"exponential",1,2467,"NorthernArctic",1,18560849.009942,1,475
5433,0,0,"Kennedy",20,"exponential",1,2469,"NorthernArctic",1,825396183.683524,1,476
5439,0,0,"Kennedy",20,"exponential",1,2472,"ArcticCordillera",1,743129615.380198,1,477
5442,0,0,"Kennedy",20,"exponential",1,2475,"ArcticCordillera",1,5293869684.71423,1,478
5446,0,0,"Kennedy",20,"exponential",1,2478,"TaigaCordillera",1,31615050.6461597,1,479
5450,0,0,"Kennedy",20,"exponential",1,2480,"TaigaCordillera",1,168592790.940857,1,480
5457,0,0,"Kennedy",20,"exponential",1,2486,"TaigaShield",1,8757716323.89794,1,481
5463,0,0,"Kennedy",20,"exponential",1,2489,"TaigaShield",1,2392970338.22383,1,482
5469,0,0,"Kennedy",20,"exponential",1,2491,"TaigaShield",1,3312397.5565133,1,483
5485,0,0,"Kennedy",20,"exponential",1,2494,"Prairies",1,753000,1,484
5563,0,0,"Kennedy",20,"exponential",1,2496,"Prairies",1,1105883.28836788,1,485
5595,0,0,"Kennedy",20,"exponential",1,2499,"Prairies",1,5243009.53905799,1,486
5903,0,0,"Kennedy",20,"exponential",1,2507,"MontaneCordillera",1,67446838.633274,1,487
6050,0,0,"Kennedy",20,"exponential",1,2511,"MontaneCordillera",1,1010419.22908118,1,488
6071,0,0,"Kennedy",20,"exponential",1,2513,"MontaneCordillera",1,11235427745.0197,1,489
6176,0,0,"Kennedy",20,"exponential",1,2518,"BorealPlains",1,1002061.74968807,1,490
6199,0,0,"Kennedy",20,"exponential",1,2519,"BorealPlains",1,3954946843.15147,1,491
6230,0,0,"Kennedy",20,"exponential",1,2520,"BorealPlains",1,5067174.28096396,1,492
6379,0,0,"Kennedy",20,"exponential",1,2524,"MixedWoodPlains",1,156847938.73642,1,493
6513,0,0,"Kennedy",20,"exponential",1,2528,"MixedWoodPlains",1,3926163.37825035,1,494
6622,0,0,"Kennedy",20,"exponential",1,2531,"MixedWoodPlains",1,1007303.46655439,1,495
1008,0,100,"Kennedy",20,"exponential",1,2536,"HudsonPlains",1,573908440.88145,1,496
1018,0,100,"Kennedy",20,"exponential",1,2540,"HudsonPlains",1,23134449955.3802,1,497
1019,0,100,"Kennedy",20,"exponential",1,2541,"HudsonPlains",1,5430285.94082176,1,498
1027,0,100,"Kennedy",20,"exponential",1,2544,"SouthernArctic",1,26107905856.5613,1,499
1039,0,100,"Kennedy",20,"exponential",1,2548,"SouthernArctic",1,8302290.63798881,1,500
1046,0,100,"Kennedy",20,"exponential",1,2550,"SouthernArctic",1,2822359.54908504,1,501
2051,0,100,"Kennedy",20,"exponential",1,2555,"BorealShield",1,1000163.80774941,1,502
3257,0,100,"Kennedy",20,"exponential",1,2558,"BorealShield",1,2311391.41089192,1,503
4170,0,100,"Kennedy",20,"exponential",1,2563,"BorealShield",1,36303375525.5934,1,504
4284,0,100,"Kennedy",20,"exponential",1,2564,"AtlanticMaritime",1,1007333.32919048,1,505
4354,0,100,"Kennedy",20,"exponential",1,2566,"AtlanticMaritime",1,1036471105.72366,1,506
4570,0,100,"Kennedy",20,"exponential",1,2568,"AtlanticMaritime",1,3198871.01032325,1,507
4940,0,100,"Kennedy",20,"exponential",1,2576,"BorealCordillera",1,22061339582.6792,1,508
4945,0,100,"Kennedy",20,"exponential",1,2578,"BorealCordillera",1,3080705787.19261,1,509
4956,0,100,"Kennedy",20,"exponential",1,2582,"BorealCordillera",1,1846157.07452738,1,510
4980,0,100,"Kennedy",20,"exponential",1,2583,"TaigaCordillera",1,30064673745.1984,1,511
4985,0,100,"Kennedy",20,"exponential",1,2586,"TaigaPlains",1,1134164.45750834,1,512
5016,0,100,"Kennedy",20,"exponential",1,2589,"TaigaPlains",1,14222357413.8446,1,513
5025,0,100,"Kennedy",20,"exponential",1,2591,"TaigaPlains",1,59375808.8868579,1,514
5082,0,100,"Kennedy",20,"exponential",1,2598,"PacificMaritime",1,11570860379.0235,1,515
5233,0,100,"Kennedy",20,"exponential",1,2602,"PacificMaritime",1,2452634.22871413,1,516
5386,0,100,"Kennedy",20,"exponential",1,2606,"PacificMaritime",1,1016125.41990122,1,517
5421,0,100,"Kennedy",20,"exponential",1,2610,"ArcticCordillera",1,35465366375.7692,1,518
5423,0,100,"Kennedy",20,"exponential",1,2611,"NorthernArctic",1,109837158383.222,1,519
5430,0,100,"Kennedy",20,"exponential",1,2616,"NorthernArctic",1,18560849.009942,1,520
5433,0,100,"Kennedy",20,"exponential",1,2618,"NorthernArctic",1,825396183.683524,1,521
5439,0,100,"Kennedy",20,"exponential",1,2621,"ArcticCordillera",1,743129615.380198,1,522
5442,0,100,"Kennedy",20,"exponential",1,2624,"ArcticCordillera",1,5293869684.71423,1,523
5446,0,100,"Kennedy",20,"exponential",1,2627,"TaigaCordillera",1,31615050.6461597,1,524
5450,0,100,"Kennedy",20,"exponential",1,2629,"TaigaCordillera",1,168592790.940857,1,525
5457,0,100,"Kennedy",20,"exponential",1,2635,"TaigaShield",1,8757716323.89794,1,526
5463,0,100,"Kennedy",20,"exponential",1,2638,"TaigaShield",1,2392970338.22383,1,527
5469,0,100,"Kennedy",20,"exponential",1,2640,"TaigaShield",1,3312397.5565133,1,528
5485,0,100,"Kennedy",20,"exponential",1,2643,"Prairies",1,753000,1,529
5563,0,100,"Kennedy",20,"exponential",1,2645,"Prairies",1,1105883.28836788,1,530
5595,0,100,"Kennedy",20,"exponential",1,2648,"Prairies",1,5243009.53905799,1,531
5903,0,100,"Kennedy",20,"exponential",1,2656,"MontaneCordillera",1,67446838.633274,1,532
